Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||297||15
1||445||22
1||249||22
2||373||33
2||182||33
3||273||49
3||125||46
4||187||69
4||88||49
5||132||73
5||62||42
6||93||63
6||47||35
7||70||52
7||37||29
8||55||43
8||31||18
9||46||27
9||26||18
10||39||27
10||22||14
11||33||21
11||19||14
12||28||21
12||15||13
13||22||19
13||12||8
14||18||12
14||10||7
15||15||10
15||8||6
16||12||9
16||7||5
17||10||7
17||6||4
18||9||6
18||5||4
19||7||6
19||4||3
20||6||4
20||3||3
21||4||4
21||2||2
22||3||3
22||2||1
