Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||295||15
1||442||22
1||254||22
2||381||33
2||188||33
3||282||49
3||147||45
4||220||67
4||116||56
5||174||84
5||93||50
6||139||75
6||75||42
7||112||63
7||63||35
8||94||52
8||52||27
9||78||40
9||40||28
10||60||42
10||34||21
11||51||31
11||27||16
12||40||24
12||23||14
13||34||21
13||19||12
14||28||18
14||15||12
15||22||18
15||12||9
16||18||13
16||10||8
17||15||12
17||9||6
18||13||9
18||7||6
19||10||9
19||5||5
20||7||7
20||4||3
21||6||4
21||3||3
22||4||4
22||2||2
23||3||3
23||1||2
24||1||3
24||1||0
