Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||309||15
1||463||22
1||261||22
2||391||33
2||198||33
3||297||49
3||150||43
4||225||64
4||115||50
5||172||75
5||87||51
6||130||76
6||66||48
7||99||72
7||49||41
8||73||61
8||40||25
9||60||37
9||32||19
10||48||28
10||24||17
11||36||25
11||16||14
12||24||21
12||12||9
13||18||13
13||9||7
14||13||10
14||7||6
15||10||9
15||5||4
16||7||6
16||3||4
17||4||6
17||2||2
18||3||3
18||2||1
