Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||309||15
1||463||22
1||289||22
2||433||33
2||234||31
3||351||46
3||189||43
4||283||64
4||143||58
5||214||87
5||111||57
6||166||85
6||93||46
7||139||69
7||76||42
8||114||63
8||65||36
9||97||54
9||55||31
10||82||46
10||49||26
11||73||39
11||44||23
12||66||34
12||40||19
13||60||28
13||37||15
14||55||22
14||35||13
15||52||19
15||33||12
16||49||18
16||31||12
17||46||18
17||32||11
18||48||16
18||33||10
19||49||15
19||33||10
20||49||15
20||33||12
21||49||18
21||36||11
22||54||16
22||36||10
23||54||15
23||37||10
24||55||15
24||37||11
25||55||16
25||38||12
26||57||18
26||38||13
27||57||19
27||40||14
28||60||21
28||43||12
29||64||18
29||46||14
30||69||21
30||46||16
31||69||24
31||46||11
32||69||16
32||46||12
33||69||18
33||47||11
34||70||16
34||48||12
35||72||18
35||50||11
36||75||16
36||50||13
37||75||19
37||51||13
38||76||19
38||51||16
39||76||24
39||52||16
40||78||24
40||53||16
41||79||24
41||54||15
42||81||22
42||55||18
43||82||27
43||56||17
44||84||25
44||61||15
45||91||22
45||63||17
46||94||25
46||63||20
47||94||30
47||65||17
48||97||25
48||66||19
49||99||28
49||70||18
50||105||27
50||73||18
51||109||27
51||76||17
52||114||25
52||80||18
53||120||27
53||82||21
54||123||31
54||84||25
55||126||37
55||85||25
56||127||37
56||85||24
57||127||36
57||86||23
58||129||34
58||91||24
59||136||36
59||95||26
60||142||39
60||98||27
61||147||40
61||98||28
62||147||42
62||100||29
63||150||43
63||100||28
64||150||42
64||100||32
65||150||48
65||101||35
66||151||52
66||103||27
67||154||40
67||108||30
68||162||45
68||110||31
69||165||46
69||111||35
70||166||52
70||114||35
71||171||52
71||117||32
72||175||48
72||118||30
73||177||45
73||123||30
74||184||45
74||131||36
75||196||54
75||135||40
76||202||60
76||137||41
77||205||61
77||137||42
78||205||63
78||140||43
79||210||64
79||143||42
80||214||63
80||146||40
81||219||60
81||147||45
82||220||67
82||149||43
83||223||64
83||153||39
84||229||58
84||156||42
85||234||63
85||163||41
86||244||61
86||165||47
87||247||70
87||165||47
88||247||70
88||168||48
89||252||72
89||173||45
90||259||67
90||174||46
91||261||69
91||179||51
92||268||76
92||180||52
93||270||78
93||185||50
94||277||75
94||187||51
95||280||76
95||190||47
96||285||70
96||190||52
97||285||78
97||191||57
98||286||85
98||193||53
99||289||79
99||197||50
