Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||317||15
1||475||22
1||268||22
2||402||33
2||193||32
3||289||48
3||142||40
4||213||60
4||101||49
5||151||73
5||70||51
6||105||76
6||48||43
7||72||64
7||31||34
8||46||51
8||20||24
9||30||36
9||13||17
10||19||25
10||8||10
11||12||15
11||4||8
12||6||12
12||2||4
13||3||6
13||1||2
14||1||3
14||0||0
