Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||345||15
1||517||22
1||327||22
2||490||33
2||295||32
3||442||48
3||270||45
4||405||67
4||250||55
5||375||82
5||239||63
6||358||94
6||224||67
7||336||100
7||209||70
8||313||105
8||197||66
9||295||99
9||188||67
10||282||100
10||180||62
11||270||93
11||179||60
12||268||90
12||176||57
13||264||85
13||176||60
14||264||90
14||177||59
15||265||88
15||179||55
16||268||82
16||185||49
17||277||73
17||187||51
18||280||76
18||188||55
19||282||82
19||192||56
20||288||84
20||197||52
21||295||78
21||202||56
22||303||84
22||209||59
23||313||88
23||215||58
24||322||87
24||218||67
25||327||100
25||221||65
26||331||97
26||224||67
27||336||100
27||224||65
28||336||97
28||227||68
29||340||102
29||230||60
30||345||90
30||233||68
31||349||102
31||238||65
32||357||97
32||242||65
33||363||97
33||244||71
34||366||106
34||253||68
35||379||102
35||256||73
36||384||109
36||257||72
37||385||108
37||260||66
38||390||99
38||262||76
39||393||114
39||263||71
40||394||106
40||265||73
41||397||109
41||267||70
42||400||105
42||275||70
43||412||105
43||278||73
44||417||109
44||281||77
45||421||115
45||287||77
46||430||115
46||288||85
47||432||127
47||290||84
48||435||126
48||292||84
49||438||126
49||298||82
50||447||123
50||300||78
51||450||117
51||305||81
52||457||121
52||306||91
53||459||136
53||310||88
54||465||132
54||318||84
55||477||126
55||324||87
56||486||130
56||328||88
57||492||132
57||331||92
58||496||138
58||336||93
59||504||139
59||339||97
60||508||145
60||345||97
61||517||145
61||346||103
62||519||154
62||353||94
63||529||141
63||363||94
64||544||141
64||366||105
65||549||157
65||368||101
66||552||151
66||369||99
67||553||148
67||373||102
68||559||153
68||377||107
69||565||160
69||380||104
70||570||156
70||383||113
71||574||169
71||384||110
72||576||165
72||385||114
73||577||171
73||389||118
74||583||177
74||390||115
75||585||172
75||401||103
76||601||154
76||413||107
77||619||160
77||415||107
78||622||160
78||419||115
79||628||172
79||422||126
80||633||189
80||422||124
81||633||186
81||432||119
82||648||178
82||444||122
83||666||183
83||448||120
84||672||180
84||456||123
85||684||184
85||462||135
86||693||202
86||470||127
87||705||190
87||471||128
88||706||192
88||473||139
89||709||208
89||482||136
90||723||204
90||488||128
91||732||192
91||496||132
92||744||198
92||503||139
93||754||208
93||507||151
94||760||226
94||510||155
95||765||232
95||519||147
96||778||220
96||527||144
97||790||216
97||532||147
98||798||220
98||540||144
99||810||216
99||550||148
