Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||289||15
1||433||22
1||247||22
2||370||33
2||180||33
3||270||49
3||128||46
4||192||69
4||96||48
5||144||72
5||75||44
6||112||66
6||58||39
7||87||58
7||46||32
8||69||48
8||38||27
9||57||40
9||32||23
10||48||34
10||29||16
11||43||24
11||27||13
12||40||19
12||25||11
13||37||16
13||23||10
14||34||15
14||22||10
15||33||15
15||21||10
16||31||15
16||21||7
17||31||10
17||22||7
18||33||10
18||22||8
19||33||12
19||24||7
20||36||10
20||26||7
21||39||10
21||27||8
22||40||12
22||27||10
23||40||15
23||28||9
24||42||13
24||29||10
25||43||15
25||30||9
26||45||13
26||32||9
27||48||13
27||34||8
28||51||12
28||35||10
29||52||15
29||38||10
30||57||15
30||40||12
31||60||18
31||41||11
32||61||16
32||44||9
33||66||13
33||50||8
34||75||12
34||54||11
35||81||16
35||61||13
36||91||19
36||61||15
37||91||22
37||63||18
38||94||27
38||64||17
39||96||25
39||66||16
40||99||24
40||66||18
41||99||27
41||70||21
42||105||31
42||75||20
43||112||30
43||78||23
44||117||34
44||79||26
45||118||39
45||81||26
46||121||39
46||84||24
47||126||36
47||85||25
48||127||37
48||87||23
49||130||34
49||87||25
50||130||37
50||90||27
51||135||40
51||91||28
52||136||42
52||94||31
53||141||46
53||97||28
54||145||42
54||98||30
55||147||45
55||99||31
56||148||46
56||103||30
57||154||45
57||108||28
58||162||42
58||111||26
59||166||39
59||113||29
60||169||43
60||116||30
61||174||45
61||119||34
62||178||51
62||119||31
63||178||46
63||121||31
64||181||46
64||124||30
65||186||45
65||131||32
66||196||48
66||132||34
67||198||51
67||133||34
68||199||51
68||136||38
69||204||57
69||138||44
70||207||66
70||138||44
71||207||66
71||140||44
72||210||66
72||144||43
73||216||64
73||145||43
74||217||64
74||145||40
75||217||60
75||148||38
76||222||57
76||148||40
77||222||60
77||151||45
78||226||67
78||153||47
79||229||70
79||158||42
80||237||63
80||164||42
81||246||63
81||167||50
82||250||75
82||172||45
83||258||67
83||174||46
84||261||69
84||176||53
85||264||79
85||177||53
86||265||79
86||179||48
87||268||72
87||182||48
88||273||72
88||186||55
89||279||82
89||187||53
90||280||79
90||190||55
91||285||82
91||194||58
92||291||87
92||199||50
93||298||75
93||203||55
94||304||82
94||205||60
95||307||90
95||206||56
96||309||84
96||208||59
97||312||88
97||210||62
98||315||93
98||216||61
99||324||91
99||220||63
