Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||307||15
1||460||22
1||267||22
2||400||33
2||213||33
3||319||49
3||166||48
4||249||72
4||136||60
5||204||90
5||107||58
6||160||87
6||89||47
7||133||70
7||72||41
8||108||61
8||61||37
9||91||55
9||47||31
10||70||46
10||37||25
11||55||37
11||30||21
12||45||31
12||26||15
13||39||22
13||24||11
14||36||16
14||22||11
15||33||16
15||21||10
16||31||15
16||20||9
17||30||13
17||20||9
18||30||13
18||20||8
19||30||12
19||20||10
20||30||15
20||20||9
21||30||13
21||21||8
22||31||12
22||21||8
23||31||12
23||22||8
24||33||12
24||23||9
25||34||13
25||23||9
26||34||13
26||24||8
27||36||12
27||25||8
28||37||12
28||27||8
29||40||12
29||28||10
30||42||15
30||28||11
31||42||16
31||28||10
32||42||15
32||29||8
33||43||12
33||32||8
34||48||12
34||34||7
35||51||10
35||36||8
36||54||12
36||39||10
37||58||15
37||44||9
38||66||13
38||46||11
39||69||16
39||48||12
40||72||18
40||51||13
41||76||19
41||58||14
42||87||21
42||59||17
43||88||25
43||60||15
44||90||22
44||63||15
45||94||22
45||68||18
46||102||27
46||68||19
47||102||28
47||70||19
48||105||28
48||70||21
49||105||31
49||72||24
50||108||36
50||74||20
51||111||30
51||78||20
52||117||30
52||80||22
53||120||33
53||83||25
54||124||37
54||84||23
55||126||34
55||85||22
56||127||33
56||88||22
57||132||33
57||91||20
58||136||30
58||93||21
59||139||31
59||97||25
60||145||37
60||98||27
61||147||40
61||99||29
62||148||43
62||100||30
63||150||45
63||103||31
64||154||46
64||105||30
65||157||45
65||108||29
66||162||43
66||110||33
67||165||49
67||114||31
68||171||46
68||115||34
69||172||51
69||117||37
70||175||55
70||118||38
71||177||57
71||122||35
72||183||52
72||122||37
73||183||55
73||123||34
74||184||51
74||127||35
75||190||52
75||130||34
76||195||51
76||133||38
77||199||57
77||136||37
78||204||55
78||137||32
79||205||48
79||141||38
80||211||57
80||143||41
81||214||61
81||143||39
82||214||58
82||146||41
83||219||61
83||150||39
84||225||58
84||153||44
85||229||66
85||156||45
86||234||67
86||158||43
87||237||64
87||161||44
88||241||66
88||162||47
89||243||70
89||168||44
90||252||66
90||171||45
91||256||67
91||177||42
92||265||63
92||182||46
93||273||69
93||183||52
94||274||78
94||188||50
95||282||75
95||197||53
96||295||79
96||198||56
97||297||84
97||201||49
98||301||73
98||205||55
99||307||82
99||205||60
