Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||304||15
1||456||22
1||236||22
2||354||33
2||164||33
3||246||49
3||120||45
4||180||67
4||83||56
5||124||84
5||62||42
6||93||63
6||44||39
7||66||58
7||33||30
8||49||45
8||25||20
9||37||30
9||20||17
10||30||25
10||16||11
11||24||16
11||13||8
12||19||12
12||11||7
13||16||10
13||11||5
14||16||7
14||12||4
15||18||6
15||13||5
16||19||7
16||13||5
17||19||7
17||13||5
18||19||7
18||14||4
19||21||6
19||14||6
20||21||9
20||14||5
21||21||7
21||15||5
22||22||7
22||15||5
23||22||7
23||16||4
24||24||6
24||18||5
25||27||7
25||19||5
26||28||7
26||21||5
27||31||7
27||26||5
28||39||7
28||26||7
29||39||10
29||27||7
30||40||10
30||27||7
31||40||10
31||27||8
32||40||12
32||29||6
33||43||9
33||33||6
34||49||9
34||36||7
35||54||10
35||39||9
36||58||13
36||42||10
37||63||15
37||43||12
38||64||18
38||43||15
39||64||22
39||44||14
40||66||21
40||48||13
41||72||19
41||50||11
42||75||16
42||54||14
43||81||21
43||57||14
44||85||21
44||57||14
45||85||21
45||61||16
46||91||24
46||63||18
47||94||27
47||64||19
48||96||28
48||66||22
49||99||33
49||69||18
50||103||27
50||73||20
51||109||30
51||75||21
52||112||31
52||76||23
53||114||34
53||78||23
54||117||34
54||79||22
55||118||33
55||82||22
56||123||33
56||82||23
57||123||34
57||84||25
58||126||37
58||85||27
59||127||40
59||88||26
60||132||39
60||92||24
61||138||36
61||93||28
62||139||42
62||94||29
63||141||43
63||96||27
64||144||40
64||96||25
65||144||37
65||100||24
66||150||36
66||104||25
67||156||37
67||107||28
68||160||42
68||109||28
69||163||42
69||113||28
70||169||42
70||116||31
71||174||46
71||117||34
72||175||51
72||118||34
73||177||51
73||120||36
74||180||54
74||122||38
75||183||57
75||126||36
76||189||54
76||127||36
77||190||54
77||131||38
78||196||57
78||133||38
79||199||57
79||139||35
80||208||52
80||142||37
81||213||55
81||146||40
82||219||60
82||148||40
83||222||60
83||149||44
84||223||66
84||153||42
85||229||63
85||155||44
86||232||66
86||160||41
87||240||61
87||163||41
88||244||61
88||165||42
89||247||63
89||168||43
90||252||64
90||171||48
91||256||72
91||174||48
92||261||72
92||175||50
93||262||75
93||178||52
94||267||78
94||180||57
95||270||85
95||183||52
96||274||78
96||185||50
97||277||75
97||192||53
98||288||79
98||194||56
99||291||84
99||197||54
