Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||311||15
1||466||22
1||287||22
2||430||33
2||233||33
3||349||49
3||188||46
4||282||69
4||158||57
5||237||85
5||133||65
6||199||97
6||113||51
7||169||76
7||96||46
8||144||69
8||84||38
9||126||57
9||72||35
10||108||52
10||62||31
11||93||46
11||53||29
12||79||43
12||44||23
13||66||34
13||39||20
14||58||30
14||32||20
15||48||30
15||28||15
16||42||22
16||24||14
17||36||21
17||21||14
18||31||21
18||19||12
19||28||18
19||18||9
20||27||13
20||18||8
21||27||12
21||18||8
22||27||12
22||19||7
23||28||10
23||19||7
24||28||10
24||20||7
25||30||10
25||21||8
26||31||12
26||22||7
27||33||10
27||22||7
28||33||10
28||23||7
29||34||10
29||23||7
30||34||10
30||24||8
31||36||12
31||25||7
32||37||10
32||25||7
33||37||10
33||25||8
34||37||12
34||27||7
35||40||10
35||29||8
36||43||12
36||29||8
37||43||12
37||29||8
38||43||12
38||31||9
39||46||13
39||32||12
40||48||18
40||32||12
41||48||18
41||33||12
42||49||18
42||35||10
43||52||15
43||36||8
44||54||12
44||39||7
45||58||10
45||42||9
46||63||13
46||46||8
47||69||12
47||49||11
48||73||16
48||52||12
49||78||18
49||53||15
50||79||22
50||55||17
51||82||25
51||58||17
52||87||25
52||59||18
53||88||27
53||59||20
54||88||30
54||61||18
55||91||27
55||61||19
56||91||28
56||62||20
57||93||30
57||63||22
58||94||33
58||64||21
59||96||31
59||66||17
60||99||25
60||68||19
61||102||28
61||70||21
62||105||31
62||71||20
63||106||30
63||73||20
64||109||30
64||74||22
65||111||33
65||76||23
66||114||34
66||77||25
67||115||37
67||78||24
68||117||36
68||79||21
69||118||31
69||81||21
70||121||31
70||81||20
71||121||30
71||87||20
72||130||30
72||91||23
73||136||34
73||96||24
74||144||36
74||97||25
75||145||37
75||103||28
76||154||42
76||106||28
77||159||42
77||112||26
78||168||39
78||116||24
79||174||36
79||119||30
80||178||45
80||122||26
81||183||39
81||128||30
82||192||45
82||129||34
83||193||51
83||130||34
84||195||51
84||138||34
85||207||51
85||142||38
86||213||57
86||146||39
87||219||58
87||147||46
88||220||69
88||150||44
89||225||66
89||151||43
90||226||64
90||153||44
91||229||66
91||157||41
92||235||61
92||159||39
93||238||58
93||162||42
94||243||63
94||164||45
95||246||67
95||165||49
96||247||73
96||170||44
97||255||66
97||173||50
98||259||75
98||174||50
99||261||75
99||179||53
