Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||300||15
1||450||22
1||237||22
2||355||33
2||164||33
3||246||49
3||118||47
4||177||70
4||86||49
5||129||73
5||63||51
6||94||76
6||46||32
7||69||48
7||34||25
8||51||37
8||28||19
9||42||28
9||22||14
10||33||21
10||19||12
11||28||18
11||15||12
12||22||18
12||11||10
13||16||15
13||6||10
14||9||15
14||4||5
15||6||7
15||3||3
16||4||4
16||2||2
17||3||3
17||1||2
18||1||3
18||0||0
