Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||330||15
1||495||22
1||286||22
2||429||33
2||242||33
3||363||49
3||185||47
4||277||70
4||160||55
5||240||82
5||138||61
6||207||91
6||119||54
7||178||81
7||106||48
8||159||72
8||93||43
9||139||64
9||80||34
10||120||51
10||69||31
11||103||46
11||61||29
12||91||43
12||55||29
13||82||43
13||52||24
14||78||36
14||49||23
15||73||34
15||48||21
16||72||31
16||46||18
17||69||27
17||45||14
18||67||21
18||43||14
19||64||21
19||42||13
20||63||19
20||41||14
21||61||21
21||43||13
22||64||19
22||43||17
23||64||25
23||43||16
24||64||24
24||43||15
25||64||22
25||43||14
26||64||21
26||44||15
27||66||22
27||45||14
28||67||21
28||53||10
29||79||15
29||55||13
30||82||19
30||56||13
31||84||19
31||56||15
32||84||22
32||60||15
33||90||22
33||63||16
34||94||24
34||65||20
35||97||30
35||67||21
36||100||31
36||68||20
37||102||30
37||70||18
38||105||27
38||72||22
39||108||33
39||74||22
40||111||33
40||75||22
41||112||33
41||76||23
42||114||34
42||77||25
43||115||37
43||79||25
44||118||37
44||80||22
45||120||33
45||82||22
46||123||33
46||84||26
47||126||39
47||85||25
48||127||37
48||85||26
49||127||39
49||85||27
50||127||40
50||86||26
51||129||39
51||87||28
52||130||42
52||87||25
53||130||37
53||89||26
54||133||39
54||89||30
55||133||45
55||89||28
56||133||42
56||90||28
57||135||42
57||93||29
58||139||43
58||96||26
59||144||39
59||99||27
60||148||40
60||101||26
61||151||39
61||104||28
62||156||42
62||105||33
63||157||49
63||113||25
64||169||37
64||119||27
65||178||40
65||121||33
66||181||49
66||121||37
67||181||55
67||122||35
68||183||52
68||123||38
69||184||57
69||125||37
70||187||55
70||125||36
71||187||54
71||129||38
72||193||57
72||133||37
73||199||55
73||135||39
74||202||58
74||139||40
75||208||60
75||142||46
76||213||69
76||148||41
77||222||61
77||151||35
78||226||52
78||157||36
79||235||54
79||159||39
80||238||58
80||164||36
81||246||54
81||172||42
82||258||63
82||175||47
83||262||70
83||180||48
84||270||72
84||182||49
85||273||73
85||186||54
86||279||81
86||190||47
87||285||70
87||200||53
88||300||79
88||201||57
89||301||85
89||206||60
90||309||90
90||207||60
91||310||90
91||212||58
92||318||87
92||217||59
93||325||88
93||222||53
94||333||79
94||229||51
95||343||76
95||233||58
96||349||87
96||234||66
97||351||99
97||238||68
98||357||102
98||241||68
99||361||102
99||244||70
