Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||316||15
1||474||22
1||286||22
2||429||33
2||233||33
3||349||49
3||182||47
4||273||70
4||144||58
5||216||87
5||116||57
6||174||85
6||92||53
7||138||79
7||73||42
8||109||63
8||61||37
9||91||55
9||49||28
10||73||42
10||41||23
11||61||34
11||37||18
12||55||27
12||31||18
13||46||27
13||27||15
14||40||22
14||25||10
15||37||15
15||24||9
16||36||13
16||26||7
17||39||10
17||26||9
18||39||13
18||27||8
19||40||12
19||28||7
20||42||10
20||30||8
21||45||12
21||31||10
22||46||15
22||31||9
23||46||13
23||32||9
24||48||13
24||33||9
25||49||13
25||33||10
26||49||15
26||34||8
27||51||12
27||37||9
28||55||13
28||37||9
29||55||13
29||37||12
30||55||18
30||37||11
31||55||16
31||40||10
32||60||15
32||41||11
33||61||16
33||42||15
34||63||22
34||45||11
35||67||16
35||46||11
36||69||16
36||49||10
37||73||15
37||53||12
38||79||18
38||56||14
39||84||21
39||60||16
40||90||24
40||64||17
41||96||25
41||64||20
42||96||30
42||66||20
43||99||30
43||67||20
44||100||30
44||72||18
45||108||27
45||73||17
46||109||25
46||76||20
47||114||30
47||78||21
48||117||31
48||84||18
49||126||27
49||87||21
50||130||31
50||88||25
51||132||37
51||89||27
52||133||40
52||92||24
53||138||36
53||94||23
54||141||34
54||94||29
55||141||43
55||99||25
56||148||37
56||102||25
57||153||37
57||103||30
58||154||45
58||106||28
59||159||42
59||111||30
60||166||45
60||112||35
61||168||52
61||113||36
62||169||54
62||117||35
63||175||52
63||119||35
64||178||52
64||119||39
65||178||58
65||122||40
66||183||60
66||126||36
67||189||54
67||126||33
68||189||49
68||127||33
69||190||49
69||131||33
70||196||49
70||140||33
71||210||49
71||147||37
72||220||55
72||153||39
73||229||58
73||154||40
74||231||60
74||154||47
75||231||70
75||155||49
76||232||73
76||156||46
77||234||69
77||160||43
78||240||64
78||161||45
79||241||67
79||167||45
80||250||67
80||172||45
81||258||67
81||173||48
82||259||72
82||180||49
83||270||73
83||181||50
84||271||75
84||184||46
85||276||69
85||185||53
86||277||79
86||186||51
87||279||76
87||188||51
88||282||76
88||190||53
89||285||79
89||194||59
90||291||88
90||199||55
91||298||82
91||209||56
92||313||84
92||210||55
93||315||82
93||213||55
94||319||82
94||213||60
95||319||90
95||217||59
96||325||88
96||222||62
97||333||93
97||230||64
98||345||96
98||233||66
99||349||99
99||237||70
