Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||306||15
1||459||22
1||264||22
2||396||33
2||197||33
3||295||49
3||129||45
4||193||67
4||91||51
5||136||76
5||64||45
6||96||67
6||46||35
7||69||52
7||34||29
8||51||43
8||26||20
9||39||30
9||18||19
10||27||28
10||13||13
11||19||19
11||9||8
12||13||12
12||5||6
13||7||9
13||3||4
14||4||6
14||1||3
15||1||4
15||0||0
