Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||338||15
1||507||22
1||319||22
2||478||33
2||269||33
3||403||49
3||233||47
4||349||70
4||194||62
5||291||93
5||159||72
6||238||108
6||123||62
7||184||93
7||95||58
8||142||87
8||78||49
9||117||73
9||62||39
10||93||58
10||51||30
11||76||45
11||42||25
12||63||37
12||34||22
13||51||33
13||27||18
14||40||27
14||20||16
15||30||24
15||15||14
16||22||21
16||12||10
17||18||15
17||10||8
18||15||12
18||9||5
19||13||7
19||9||4
20||13||6
20||8||4
21||12||6
21||8||4
22||12||6
22||8||4
23||12||6
23||8||4
24||12||6
24||8||3
25||12||4
25||8||3
26||12||4
26||8||4
27||12||6
27||8||3
28||12||4
28||8||3
29||12||4
29||10||2
30||15||3
30||10||3
31||15||4
31||11||3
32||16||4
32||13||3
33||19||4
33||15||3
34||22||4
34||17||4
35||25||6
35||20||4
36||30||6
36||21||6
37||31||9
37||21||5
38||31||7
38||22||6
39||33||9
39||24||7
40||36||10
40||25||6
41||37||9
41||26||8
42||39||12
42||28||7
43||42||10
43||31||7
44||46||10
44||34||7
45||51||10
45||39||8
46||58||12
46||45||8
47||67||12
47||46||11
48||69||16
48||48||10
49||72||15
49||50||12
50||75||18
50||55||14
51||82||21
51||59||15
52||88||22
52||60||16
53||90||24
53||63||17
54||94||25
54||65||18
55||97||27
55||66||21
56||99||31
56||66||22
57||99||33
57||68||23
58||102||34
58||71||22
59||106||33
59||73||18
60||109||27
60||74||21
61||111||31
61||76||21
62||114||31
62||77||24
63||115||36
63||79||23
64||118||34
64||81||21
65||121||31
65||83||24
66||124||36
66||87||27
67||130||40
67||87||25
68||130||37
68||87||27
69||130||40
69||88||25
70||132||37
70||90||30
71||135||45
71||93||28
72||139||42
72||96||29
73||144||43
73||96||30
74||144||45
74||97||33
75||145||49
75||101||24
76||151||36
76||103||28
77||154||42
77||104||30
78||156||45
78||108||26
79||162||39
79||109||31
80||163||46
80||111||33
81||166||49
81||112||33
82||168||49
82||113||36
83||169||54
83||114||35
84||171||52
84||116||34
85||174||51
85||118||34
86||177||51
86||121||36
87||181||54
87||125||32
88||187||48
88||126||39
89||189||58
89||131||35
90||196||52
90||134||37
91||201||55
91||134||40
92||201||60
92||139||41
93||208||61
93||141||43
94||211||64
94||142||45
95||213||67
95||144||46
96||216||69
96||149||41
97||223||61
97||150||42
98||225||63
98||153||44
99||229||66
99||157||43
