Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||327||15
1||490||22
1||287||22
2||430||33
2||246||33
3||369||49
3||190||49
4||285||73
4||148||60
5||222||90
5||114||62
6||171||93
6||92||59
7||138||88
7||68||49
8||102||73
8||49||37
9||73||55
9||33||29
10||49||43
10||25||18
11||37||27
11||20||16
12||30||24
12||14||15
13||21||22
13||10||10
14||15||15
14||7||8
15||10||12
15||4||6
16||6||9
16||3||3
17||4||4
17||1||3
18||1||4
18||0||0
