Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||301||15
1||451||22
1||248||22
2||372||33
2||204||31
3||306||46
3||158||42
4||237||63
4||125||55
5||187||82
5||99||50
6||148||75
6||85||41
7||127||61
7||72||33
8||108||49
8||63||29
9||94||43
9||56||24
10||84||36
10||52||20
11||78||30
11||45||23
12||67||34
12||40||21
13||60||31
13||36||19
14||54||28
14||33||16
15||49||24
15||29||16
16||43||24
16||24||16
17||36||24
17||22||12
18||33||18
18||21||10
19||31||15
19||20||9
20||30||13
20||19||8
21||28||12
21||18||9
22||27||13
22||17||8
23||25||12
23||16||8
24||24||12
24||17||6
25||25||9
25||18||5
26||27||7
26||20||5
27||30||7
27||23||5
28||34||7
28||23||6
29||34||9
29||24||8
30||36||12
30||25||8
31||37||12
31||26||8
32||39||12
32||28||8
33||42||12
33||31||9
34||46||13
34||32||9
35||48||13
35||32||10
36||48||15
36||33||11
37||49||16
37||34||10
38||51||15
38||37||10
39||55||15
39||39||12
40||58||18
40||39||16
41||58||24
41||40||15
42||60||22
42||42||14
43||63||21
43||42||13
44||63||19
44||44||13
45||66||19
45||48||12
46||72||18
46||51||12
47||76||18
47||53||14
48||79||21
48||56||15
49||84||22
49||57||16
50||85||24
50||61||16
51||91||24
51||64||15
52||96||22
52||68||18
53||102||27
53||69||22
54||103||33
54||73||21
55||109||31
55||74||20
56||111||30
56||75||19
57||112||28
57||78||19
58||117||28
58||82||24
59||123||36
59||83||23
60||124||34
60||84||24
61||126||36
61||85||24
62||127||36
62||91||24
63||136||36
63||93||25
64||139||37
64||98||25
65||147||37
65||101||24
66||151||36
66||102||29
67||153||43
67||103||30
68||154||45
68||104||30
69||156||45
69||107||32
70||160||48
70||109||30
71||163||45
71||109||29
72||163||43
72||110||34
73||165||51
73||114||33
74||171||49
74||115||32
75||172||48
75||115||34
76||172||51
76||119||31
77||178||46
77||122||36
78||183||54
78||125||37
79||187||55
79||128||33
80||192||49
80||135||33
81||202||49
81||135||38
82||202||57
82||138||34
83||207||51
83||144||38
84||216||57
84||148||41
85||222||61
85||150||41
86||225||61
86||161||36
87||241||54
87||165||41
88||247||61
88||166||40
89||249||60
89||175||43
90||262||64
90||177||46
91||265||69
91||179||52
92||268||78
92||179||57
93||268||85
93||181||53
94||271||79
94||183||51
95||274||76
95||185||55
96||277||82
96||189||53
97||283||79
97||192||54
98||288||81
98||195||53
99||292||79
99||202||49
