Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||300||15
1||450||22
1||266||22
2||399||33
2||193||33
3||289||49
3||148||47
4||222||70
4||112||59
5||168||88
5||86||53
6||129||79
6||69||43
7||103||64
7||56||31
8||84||46
8||51||25
9||76||37
9||45||25
10||67||37
10||39||21
11||58||31
11||35||15
12||52||22
12||32||14
13||48||21
13||31||13
14||46||19
14||31||10
15||46||15
15||29||11
16||43||16
16||30||10
17||45||15
17||31||10
18||46||15
18||33||11
19||49||16
19||33||11
20||49||16
20||34||11
21||51||16
21||35||10
22||52||15
22||35||10
23||52||15
23||36||10
24||54||15
24||40||11
25||60||16
25||43||10
26||64||15
26||44||14
27||66||21
27||45||11
28||67||16
28||51||10
29||76||15
29||52||14
30||78||21
30||55||15
31||82||22
31||57||16
32||85||24
32||62||16
33||93||24
33||64||18
34||96||27
34||66||17
35||99||25
35||66||17
36||99||25
36||67||19
37||100||28
37||68||19
38||102||28
38||70||21
39||105||31
39||72||17
40||108||25
40||77||17
41||115||25
41||82||21
42||123||31
42||86||23
43||129||34
43||86||25
44||129||37
44||91||24
45||136||36
45||91||24
46||136||36
46||93||22
47||139||33
47||97||24
48||145||36
48||108||25
49||162||37
49||116||26
50||174||39
50||124||27
51||186||40
51||127||32
52||190||48
52||130||36
53||195||54
53||131||38
54||196||57
54||136||34
55||204||51
55||137||40
56||205||60
56||140||39
57||210||58
57||142||38
58||213||57
58||143||42
59||214||63
59||148||40
60||222||60
60||151||44
61||226||66
61||152||48
62||228||72
62||154||45
63||231||67
63||154||41
64||231||61
64||155||44
65||232||66
65||160||49
66||240||73
66||164||45
67||246||67
67||166||50
68||249||75
68||168||53
69||252||79
69||168||53
70||252||79
70||169||53
71||253||79
71||174||47
72||261||70
72||178||47
73||267||70
73||185||51
74||277||76
74||188||55
75||282||82
75||191||54
76||286||81
76||191||56
77||286||84
77||193||53
78||289||79
78||193||50
79||289||75
79||199||55
80||298||82
80||199||58
81||298||87
81||200||61
82||300||91
82||202||61
83||303||91
83||210||58
84||315||87
84||216||60
85||324||90
85||219||64
86||328||96
86||220||60
87||330||90
87||221||59
88||331||88
88||224||64
89||336||96
89||225||68
90||337||102
90||232||69
91||348||103
91||233||71
92||349||106
92||235||67
93||352||100
93||235||64
94||352||96
94||235||63
95||352||94
95||238||66
96||357||99
96||243||64
97||364||96
97||250||70
98||375||105
98||252||80
99||378||120
99||254||72
