Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||292||15
1||438||22
1||261||22
2||391||33
2||193||32
3||289||48
3||143||44
4||214||66
4||106||48
5||159||72
5||78||52
6||117||78
6||58||42
7||87||63
7||44||31
8||66||46
8||32||30
9||48||45
9||22||19
10||33||28
10||15||14
11||22||21
11||9||11
12||13||16
12||6||7
13||9||10
13||5||4
14||7||6
14||3||4
15||4||6
15||1||3
16||1||4
16||0||0
