Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||331||15
1||496||22
1||335||22
2||502||33
2||294||32
3||441||48
3||263||44
4||394||66
4||237||61
5||355||91
5||226||68
6||339||102
6||211||71
7||316||106
7||197||70
8||295||105
8||184||64
9||276||96
9||173||72
10||259||108
10||160||68
11||240||102
11||146||58
12||219||87
12||133||60
13||199||90
13||120||55
14||180||82
14||111||48
15||166||72
15||100||43
16||150||64
16||93||42
17||139||63
17||88||33
18||132||49
18||82||31
19||123||46
19||78||27
20||117||40
20||76||23
21||114||34
21||73||23
22||109||34
22||73||22
23||109||33
23||72||23
24||108||34
24||71||25
25||106||37
25||69||22
26||103||33
26||70||19
27||105||28
27||70||23
28||105||34
28||70||23
29||105||34
29||70||21
30||105||31
30||72||24
31||108||36
31||76||21
32||114||31
32||79||23
33||118||34
33||79||24
34||118||36
34||81||25
35||121||37
35||83||24
36||124||36
36||88||22
37||132||33
37||94||25
38||141||37
38||94||24
39||141||36
39||98||27
40||147||40
40||99||28
41||148||42
41||102||27
42||153||40
42||102||31
43||153||46
43||106||29
44||159||43
44||108||29
45||162||43
45||109||30
46||163||45
46||111||31
47||166||46
47||112||30
48||168||45
48||115||31
49||172||46
49||118||30
50||177||45
50||123||35
51||184||52
51||125||38
52||187||57
52||128||37
53||192||55
53||128||31
54||192||46
54||134||32
55||201||48
55||137||33
56||205||49
56||138||36
57||207||54
57||138||36
58||207||54
58||140||38
59||210||57
59||142||37
60||213||55
60||152||40
61||228||60
61||156||42
62||234||63
62||160||40
63||240||60
63||162||40
64||243||60
64||162||46
65||243||69
65||163||48
66||244||72
66||165||47
67||247||70
67||170||47
68||255||70
68||171||50
69||256||75
69||175||48
70||262||72
70||181||50
71||271||75
71||188||52
72||282||78
72||191||52
73||286||78
73||193||55
74||289||82
74||196||56
75||294||84
75||197||55
76||295||82
76||197||59
77||295||88
77||201||57
78||301||85
78||212||54
79||318||81
79||217||61
80||325||91
80||220||59
81||330||88
81||220||61
82||330||91
82||225||60
83||337||90
83||228||63
84||342||94
84||232||69
85||348||103
85||233||70
86||349||105
86||243||66
87||364||99
87||244||71
88||366||106
88||250||68
89||375||102
89||252||70
90||378||105
90||254||70
91||381||105
91||257||64
92||385||96
92||261||69
93||391||103
93||261||78
94||391||117
94||268||78
95||402||117
95||274||75
96||411||112
96||288||73
97||432||109
97||288||78
98||432||117
98||294||84
99||441||126
99||294||90
