Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||323||15
1||484||22
1||282||22
2||423||33
2||212||33
3||318||49
3||163||46
4||244||69
4||124||53
5||186||79
5||100||56
6||150||84
6||81||46
7||121||69
7||68||35
8||102||52
8||60||29
9||90||43
9||54||28
10||81||42
10||50||25
11||75||37
11||47||19
12||70||28
12||45||20
13||67||30
13||43||17
14||64||25
14||43||14
15||64||21
15||43||13
16||64||19
16||46||13
17||69||19
17||48||14
18||72||21
18||48||14
19||72||21
19||49||14
20||73||21
20||49||18
21||73||27
21||50||16
22||75||24
22||51||16
23||76||24
23||53||12
24||79||18
24||57||14
25||85||21
25||58||15
26||87||22
26||59||18
27||88||27
27||59||22
28||88||33
28||60||18
29||90||27
29||61||21
30||91||31
30||63||20
31||94||30
31||65||19
32||97||28
32||66||20
33||99||30
33||67||20
34||100||30
34||69||19
35||103||28
35||72||20
36||108||30
36||77||18
37||115||27
37||80||21
38||120||31
38||84||22
39||126||33
39||86||26
40||129||39
40||92||27
41||138||40
41||94||27
42||141||40
42||98||30
43||147||45
43||102||29
44||153||43
44||106||32
45||159||48
45||107||31
46||160||46
46||110||31
47||165||46
47||114||31
48||171||46
48||114||33
49||171||49
49||117||30
50||175||45
50||121||31
51||181||46
51||126||26
52||189||39
52||131||30
53||196||45
53||131||38
54||196||57
54||133||35
55||199||52
55||135||36
56||202||54
56||139||35
57||208||52
57||145||36
58||217||54
58||146||43
59||219||64
59||150||34
60||225||51
60||153||32
61||229||48
61||157||38
62||235||57
62||163||40
63||244||60
63||163||41
64||244||61
64||164||45
65||246||67
65||168||47
66||252||70
66||169||48
67||253||72
67||172||49
68||258||73
68||172||51
69||258||76
69||174||48
70||261||72
70||182||47
71||273||70
71||189||50
72||283||75
72||189||52
73||283||78
73||193||51
74||289||76
74||199||48
75||298||72
75||200||54
76||300||81
76||207||61
77||310||91
77||209||61
78||313||91
78||209||61
79||313||91
79||211||62
80||316||93
80||215||62
81||322||93
81||216||62
82||324||93
82||219||59
83||328||88
83||225||60
84||337||90
84||226||62
85||339||93
85||227||59
86||340||88
86||233||61
87||349||91
87||237||65
88||355||97
88||246||67
89||369||100
89||253||69
90||379||103
90||253||67
91||379||100
91||259||72
92||388||108
92||262||71
93||393||106
93||269||70
94||403||105
94||272||72
95||408||108
95||279||75
96||418||112
96||286||70
97||429||105
97||290||76
98||435||114
98||298||77
99||447||115
99||299||86
