Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||307||15
1||460||22
1||275||21
2||412||31
2||239||31
3||358||46
3||201||43
4||301||64
4||170||58
5||255||87
5||141||63
6||211||94
6||119||52
7||178||78
7||96||48
8||144||72
8||79||44
9||118||66
9||66||40
10||99||60
10||56||30
11||84||45
11||45||25
12||67||37
12||37||22
13||55||33
13||30||21
14||45||31
14||24||17
15||36||25
15||20||13
16||30||19
16||17||12
17||25||18
17||12||12
18||18||18
18||9||9
19||13||13
19||6||6
20||9||9
20||5||4
21||7||6
21||3||4
22||4||6
22||1||3
23||1||4
23||0||0
