Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||332||15
1||498||22
1||339||22
2||508||33
2||316||33
3||474||49
3||290||47
4||435||70
4||274||59
5||411||88
5||254||70
6||381||105
6||239||76
7||358||114
7||225||77
8||337||115
8||217||67
9||325||100
9||208||64
10||312||96
10||200||63
11||300||94
11||193||61
12||289||91
12||189||63
13||283||94
13||193||59
14||289||88
14||196||53
15||294||79
15||196||53
16||294||79
16||201||50
17||301||75
17||207||49
18||310||73
18||211||52
19||316||78
19||211||57
20||316||85
20||218||57
21||327||85
21||218||59
22||327||88
22||222||63
23||333||94
23||222||65
24||333||97
24||228||62
25||342||93
25||232||68
26||348||102
26||236||65
27||354||97
27||239||61
28||358||91
28||243||68
29||364||102
29||246||67
30||369||100
30||247||69
31||370||103
31||249||70
32||373||105
32||252||76
33||378||114
33||256||72
34||384||108
34||258||75
35||387||112
35||259||71
36||388||106
36||264||67
37||396||100
37||267||77
38||400||115
38||274||80
39||411||120
39||277||78
40||415||117
40||282||73
41||423||109
41||286||76
42||429||114
42||292||79
43||438||118
43||295||81
44||442||121
44||305||82
45||457||123
45||309||79
46||463||118
46||318||78
47||477||117
47||328||85
48||492||127
48||332||87
49||498||130
49||337||87
50||505||130
50||339||94
51||508||141
51||341||95
52||511||142
52||348||102
53||522||153
53||363||102
54||544||153
54||365||98
55||547||147
55||370||97
56||555||145
56||374||103
57||561||154
57||384||105
58||576||157
58||386||110
59||579||165
59||391||115
60||586||172
60||401||105
61||601||157
61||411||106
62||616||159
62||417||117
63||625||175
63||423||115
64||634||172
64||429||120
65||643||180
65||432||122
66||648||183
66||443||119
67||664||178
67||453||119
68||679||178
68||455||123
69||682||184
69||462||122
70||693||183
70||467||121
71||700||181
71||482||117
72||723||175
72||495||122
73||742||183
73||505||133
74||757||199
74||515||142
75||772||213
75||517||151
76||775||226
76||520||142
77||780||213
77||534||139
78||801||208
78||542||137
79||813||205
79||545||147
80||817||220
80||550||148
81||825||222
81||554||165
82||831||247
82||561||158
83||841||237
83||569||153
84||853||229
84||577||159
85||865||238
85||581||159
86||871||238
86||592||149
87||888||223
87||598||148
88||897||222
88||605||149
89||907||223
89||611||161
90||916||241
90||617||168
91||925||252
91||625||165
92||937||247
92||628||166
93||942||249
93||640||172
94||960||258
94||648||165
95||972||247
95||658||172
96||987||258
96||663||166
97||994||249
97||673||173
98||1009||259
98||689||177
99||1033||265
99||710||174
