Parameters (in next line): Iterations|PreyReproductionRate|PreyVisionRadius|PreyMaxSpeed|PredatorReproductionRate|PredatorVisionRadius|PredatorMaxSpeed
100||1||8||0,5||1||15||0,6
Iteracion|InicialPresas|InicialPredadores
Iteracion|SupervivientesPresas|SupervivientesPredadores
0||500||15
0||291||15
1||436||22
1||229||22
2||343||33
2||162||33
3||243||49
3||123||40
4||184||60
4||89||49
5||133||73
5||68||40
6||102||60
6||54||28
7||81||42
7||49||23
8||73||34
8||43||21
9||64||31
9||40||18
10||60||27
10||36||19
11||54||28
11||32||14
12||48||21
12||30||11
13||45||16
13||29||13
14||43||19
14||25||12
15||37||18
15||24||12
16||36||18
16||22||12
17||33||18
17||21||10
18||31||15
18||20||10
19||30||15
19||19||8
20||28||12
20||18||8
21||27||12
21||17||7
22||25||10
22||18||5
23||27||7
23||19||5
24||28||7
24||21||4
25||31||6
25||21||4
26||31||6
26||23||5
27||34||7
27||26||6
28||39||9
28||28||8
29||42||12
29||30||8
30||45||12
30||30||10
31||45||15
31||30||9
32||45||13
32||31||9
33||46||13
33||31||11
34||46||16
34||33||10
35||49||15
35||33||10
36||49||15
36||36||10
37||54||15
37||37||11
38||55||16
38||38||9
39||57||13
39||39||10
40||58||15
40||43||10
41||64||15
41||46||12
42||69||18
42||48||12
43||72||18
43||53||13
44||79||19
44||56||14
45||84||21
45||59||16
46||88||24
46||60||15
47||90||22
47||64||19
48||96||28
48||67||20
49||100||30
49||69||21
50||103||31
50||72||22
51||108||33
51||73||24
52||109||36
52||75||24
53||112||36
53||75||23
54||112||34
54||78||21
55||117||31
55||80||21
56||120||31
56||84||23
57||126||34
57||84||23
58||126||34
58||85||26
59||127||39
59||89||21
60||133||31
60||94||21
61||141||31
61||96||26
62||144||39
62||98||27
63||147||40
63||100||30
64||150||45
64||104||31
65||156||46
65||105||28
66||157||42
66||107||26
67||160||39
67||110||28
68||165||42
68||112||35
69||168||52
69||113||33
70||169||49
70||119||27
71||178||40
71||122||31
72||183||46
72||124||35
73||186||52
73||128||34
74||192||51
74||132||34
75||198||51
75||135||36
76||202||54
76||139||39
77||208||58
77||143||39
78||214||58
78||143||41
79||214||61
79||143||43
80||214||64
80||143||39
81||214||58
81||148||39
82||222||58
82||150||41
83||225||61
83||157||39
84||235||58
84||162||41
85||243||61
85||163||44
86||244||66
86||166||48
87||249||72
87||169||50
88||253||75
88||170||50
89||255||75
89||174||52
90||261||78
90||176||50
91||264||75
91||178||50
92||267||75
92||179||50
93||268||75
93||183||48
94||274||72
94||187||54
95||280||81
95||190||52
96||285||78
96||197||50
97||295||75
97||198||55
98||297||82
98||200||58
99||300||87
99||204||55
